timestamp,service,metric,value
2026-07-08T03:15:00Z,checkout-service,p95_latency_ms,115.0
2026-07-08T03:15:00Z,checkout-service,requests_per_sec,334.0
2026-07-08T03:20:00Z,checkout-service,error_rate_pct,0.39
2026-07-08T03:20:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T03:20:00Z,checkout-service,requests_per_sec,344.0
2026-07-08T03:25:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T03:25:00Z,checkout-service,p95_latency_ms,118.0
2026-07-08T03:25:00Z,checkout-service,requests_per_sec,356.0
2026-07-08T03:30:00Z,checkout-service,error_rate_pct,0.41
2026-07-08T03:30:00Z,checkout-service,p95_latency_ms,123.0
2026-07-08T03:30:00Z,checkout-service,requests_per_sec,342.0
2026-07-08T03:35:00Z,checkout-service,error_rate_pct,0.33
2026-07-08T03:35:00Z,checkout-service,p95_latency_ms,120.0
2026-07-08T03:35:00Z,checkout-service,requests_per_sec,329.0
2026-07-08T03:40:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T03:40:00Z,checkout-service,p95_latency_ms,120.0
2026-07-08T03:40:00Z,checkout-service,requests_per_sec,336.0
2026-07-08T03:45:00Z,checkout-service,error_rate_pct,0.34
2026-07-08T03:45:00Z,checkout-service,p95_latency_ms,126.0
2026-07-08T03:45:00Z,checkout-service,requests_per_sec,335.0
2026-07-08T03:50:00Z,checkout-service,error_rate_pct,0.45
2026-07-08T03:50:00Z,checkout-service,p95_latency_ms,125.0
2026-07-08T03:50:00Z,checkout-service,requests_per_sec,356.0
2026-07-08T03:55:00Z,checkout-service,error_rate_pct,0.35
2026-07-08T03:55:00Z,checkout-service,p95_latency_ms,122.0
2026-07-08T03:55:00Z,checkout-service,requests_per_sec,351.0
2026-07-08T04:00:00Z,checkout-service,error_rate_pct,0.38
2026-07-08T04:00:00Z,checkout-service,p95_latency_ms,117.0
2026-07-08T04:00:00Z,checkout-service,requests_per_sec,355.0
2026-07-08T04:05:00Z,checkout-service,error_rate_pct,0.43
2026-07-08T04:05:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T04:05:00Z,checkout-service,requests_per_sec,341.0
2026-07-08T04:10:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T04:10:00Z,checkout-service,p95_latency_ms,115.0
2026-07-08T04:10:00Z,checkout-service,requests_per_sec,342.0
2026-07-08T04:15:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T04:15:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T04:15:00Z,checkout-service,requests_per_sec,341.0
2026-07-08T04:20:00Z,checkout-service,error_rate_pct,0.39
2026-07-08T04:20:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T04:20:00Z,checkout-service,requests_per_sec,331.0
2026-07-08T04:25:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T04:25:00Z,checkout-service,p95_latency_ms,125.0
2026-07-08T04:25:00Z,checkout-service,requests_per_sec,342.0
2026-07-08T04:30:00Z,checkout-service,error_rate_pct,0.44
2026-07-08T04:30:00Z,checkout-service,p95_latency_ms,117.0
2026-07-08T04:30:00Z,checkout-service,requests_per_sec,348.0
2026-07-08T04:35:00Z,checkout-service,error_rate_pct,0.38
2026-07-08T04:35:00Z,checkout-service,p95_latency_ms,124.0
2026-07-08T04:35:00Z,checkout-service,requests_per_sec,331.0
2026-07-08T04:40:00Z,checkout-service,error_rate_pct,0.48
2026-07-08T04:40:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T04:40:00Z,checkout-service,requests_per_sec,328.0
2026-07-08T04:45:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T04:45:00Z,checkout-service,p95_latency_ms,122.0
2026-07-08T04:45:00Z,checkout-service,requests_per_sec,336.0
2026-07-08T04:50:00Z,checkout-service,error_rate_pct,0.34
2026-07-08T04:50:00Z,checkout-service,p95_latency_ms,122.0
2026-07-08T04:50:00Z,checkout-service,requests_per_sec,351.0
2026-07-08T04:55:00Z,checkout-service,error_rate_pct,0.32
2026-07-08T04:55:00Z,checkout-service,p95_latency_ms,115.0
2026-07-08T04:55:00Z,checkout-service,requests_per_sec,343.0
2026-07-08T05:00:00Z,checkout-service,error_rate_pct,0.48
2026-07-08T05:00:00Z,checkout-service,p95_latency_ms,123.0
2026-07-08T05:00:00Z,checkout-service,requests_per_sec,346.0
2026-07-08T05:05:00Z,checkout-service,error_rate_pct,0.45
2026-07-08T05:05:00Z,checkout-service,p95_latency_ms,128.0
2026-07-08T05:05:00Z,checkout-service,requests_per_sec,341.0
2026-07-08T05:10:00Z,checkout-service,error_rate_pct,0.39
2026-07-08T05:10:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T05:10:00Z,checkout-service,requests_per_sec,330.0
2026-07-08T05:15:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T05:15:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T05:15:00Z,checkout-service,requests_per_sec,341.0
2026-07-08T05:20:00Z,checkout-service,error_rate_pct,0.44
2026-07-08T05:20:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T05:20:00Z,checkout-service,requests_per_sec,339.0
2026-07-08T05:25:00Z,checkout-service,error_rate_pct,0.35
2026-07-08T05:25:00Z,checkout-service,p95_latency_ms,118.0
2026-07-08T05:25:00Z,checkout-service,requests_per_sec,338.0
2026-07-08T05:30:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T05:30:00Z,checkout-service,p95_latency_ms,122.0
2026-07-08T05:30:00Z,checkout-service,requests_per_sec,341.0
2026-07-08T05:35:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T05:35:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T05:35:00Z,checkout-service,requests_per_sec,341.0
2026-07-08T05:40:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T05:40:00Z,checkout-service,p95_latency_ms,129.0
2026-07-08T05:40:00Z,checkout-service,requests_per_sec,347.0
2026-07-08T05:45:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T05:45:00Z,checkout-service,p95_latency_ms,126.0
2026-07-08T05:45:00Z,checkout-service,requests_per_sec,345.0
2026-07-08T05:50:00Z,checkout-service,error_rate_pct,0.43
2026-07-08T05:50:00Z,checkout-service,p95_latency_ms,124.0
2026-07-08T05:50:00Z,checkout-service,requests_per_sec,328.0
2026-07-08T05:55:00Z,checkout-service,error_rate_pct,0.42
2026-07-08T05:55:00Z,checkout-service,p95_latency_ms,127.0
2026-07-08T05:55:00Z,checkout-service,requests_per_sec,329.0
2026-07-08T06:00:00Z,checkout-service,error_rate_pct,0.43
2026-07-08T06:00:00Z,checkout-service,p95_latency_ms,122.0
2026-07-08T06:00:00Z,checkout-service,requests_per_sec,337.0
2026-07-08T06:05:00Z,checkout-service,error_rate_pct,0.33
2026-07-08T06:05:00Z,checkout-service,p95_latency_ms,122.0
2026-07-08T06:05:00Z,checkout-service,requests_per_sec,353.0
2026-07-08T06:10:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T06:10:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T06:10:00Z,checkout-service,requests_per_sec,341.0
2026-07-08T06:15:00Z,checkout-service,error_rate_pct,0.35
2026-07-08T06:15:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T06:15:00Z,checkout-service,requests_per_sec,333.0
2026-07-08T06:20:00Z,checkout-service,error_rate_pct,0.36
2026-07-08T06:20:00Z,checkout-service,p95_latency_ms,120.0
2026-07-08T06:20:00Z,checkout-service,requests_per_sec,342.0
2026-07-08T06:25:00Z,checkout-service,error_rate_pct,0.43
2026-07-08T06:25:00Z,checkout-service,p95_latency_ms,121.0
2026-07-08T06:25:00Z,checkout-service,requests_per_sec,351.0
2026-07-08T06:30:00Z,checkout-service,error_rate_pct,0.46
2026-07-08T06:30:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T06:30:00Z,checkout-service,requests_per_sec,350.0
2026-07-08T06:35:00Z,checkout-service,error_rate_pct,0.42
2026-07-08T06:35:00Z,checkout-service,p95_latency_ms,120.0
2026-07-08T06:35:00Z,checkout-service,requests_per_sec,351.0
2026-07-08T06:40:00Z,checkout-service,error_rate_pct,0.41
2026-07-08T06:40:00Z,checkout-service,p95_latency_ms,115.0
2026-07-08T06:40:00Z,checkout-service,requests_per_sec,332.0
2026-07-08T06:45:00Z,checkout-service,error_rate_pct,0.46
2026-07-08T06:45:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T06:45:00Z,checkout-service,requests_per_sec,354.0
2026-07-08T06:50:00Z,checkout-service,error_rate_pct,0.35
2026-07-08T06:50:00Z,checkout-service,p95_latency_ms,115.0
2026-07-08T06:50:00Z,checkout-service,requests_per_sec,349.0
2026-07-08T06:55:00Z,checkout-service,error_rate_pct,0.36
2026-07-08T06:55:00Z,checkout-service,p95_latency_ms,126.0
2026-07-08T06:55:00Z,checkout-service,requests_per_sec,342.0
2026-07-08T07:00:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T07:00:00Z,checkout-service,p95_latency_ms,121.0
2026-07-08T07:00:00Z,checkout-service,requests_per_sec,334.0
2026-07-08T07:05:00Z,checkout-service,error_rate_pct,0.47
2026-07-08T07:05:00Z,checkout-service,p95_latency_ms,128.0
2026-07-08T07:05:00Z,checkout-service,requests_per_sec,335.0
2026-07-08T07:10:00Z,checkout-service,error_rate_pct,0.36
2026-07-08T07:10:00Z,checkout-service,p95_latency_ms,128.0
2026-07-08T07:10:00Z,checkout-service,requests_per_sec,334.0
2026-07-08T07:15:00Z,checkout-service,error_rate_pct,0.36
2026-07-08T07:15:00Z,checkout-service,p95_latency_ms,121.0
2026-07-08T07:15:00Z,checkout-service,requests_per_sec,334.0
2026-07-08T07:20:00Z,checkout-service,error_rate_pct,0.47
2026-07-08T07:20:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T07:20:00Z,checkout-service,requests_per_sec,350.0
2026-07-08T07:25:00Z,checkout-service,error_rate_pct,0.39
2026-07-08T07:25:00Z,checkout-service,p95_latency_ms,128.0
2026-07-08T07:25:00Z,checkout-service,requests_per_sec,352.0
2026-07-08T07:30:00Z,checkout-service,error_rate_pct,0.45
2026-07-08T07:30:00Z,checkout-service,p95_latency_ms,125.0
2026-07-08T07:30:00Z,checkout-service,requests_per_sec,332.0
2026-07-08T07:35:00Z,checkout-service,error_rate_pct,0.41
2026-07-08T07:35:00Z,checkout-service,p95_latency_ms,120.0
2026-07-08T07:35:00Z,checkout-service,requests_per_sec,330.0
2026-07-08T07:40:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T07:40:00Z,checkout-service,p95_latency_ms,118.0
2026-07-08T07:40:00Z,checkout-service,requests_per_sec,330.0
2026-07-08T07:45:00Z,checkout-service,error_rate_pct,0.41
2026-07-08T07:45:00Z,checkout-service,p95_latency_ms,120.0
2026-07-08T07:45:00Z,checkout-service,requests_per_sec,344.0
2026-07-08T07:50:00Z,checkout-service,error_rate_pct,0.45
2026-07-08T07:50:00Z,checkout-service,p95_latency_ms,121.0
2026-07-08T07:50:00Z,checkout-service,requests_per_sec,334.0
2026-07-08T07:55:00Z,checkout-service,error_rate_pct,0.46
2026-07-08T07:55:00Z,checkout-service,p95_latency_ms,126.0
2026-07-08T07:55:00Z,checkout-service,requests_per_sec,344.0
2026-07-08T08:00:00Z,checkout-service,error_rate_pct,0.48
2026-07-08T08:00:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T08:00:00Z,checkout-service,requests_per_sec,352.0
2026-07-08T08:05:00Z,checkout-service,error_rate_pct,0.35
2026-07-08T08:05:00Z,checkout-service,p95_latency_ms,127.0
2026-07-08T08:05:00Z,checkout-service,requests_per_sec,337.0
2026-07-08T08:10:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T08:10:00Z,checkout-service,p95_latency_ms,115.0
2026-07-08T08:10:00Z,checkout-service,requests_per_sec,336.0
2026-07-08T08:15:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T08:15:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T08:15:00Z,checkout-service,requests_per_sec,348.0
2026-07-08T08:20:00Z,checkout-service,error_rate_pct,0.41
2026-07-08T08:20:00Z,checkout-service,p95_latency_ms,117.0
2026-07-08T08:20:00Z,checkout-service,requests_per_sec,336.0
2026-07-08T08:25:00Z,checkout-service,error_rate_pct,0.33
2026-07-08T08:25:00Z,checkout-service,p95_latency_ms,121.0
2026-07-08T08:25:00Z,checkout-service,requests_per_sec,355.0
2026-07-08T08:30:00Z,checkout-service,error_rate_pct,0.45
2026-07-08T08:30:00Z,checkout-service,p95_latency_ms,127.0
2026-07-08T08:30:00Z,checkout-service,requests_per_sec,338.0
2026-07-08T08:35:00Z,checkout-service,error_rate_pct,0.43
2026-07-08T08:35:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T08:35:00Z,checkout-service,requests_per_sec,345.0
2026-07-08T08:40:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T08:40:00Z,checkout-service,p95_latency_ms,125.0
2026-07-08T08:40:00Z,checkout-service,requests_per_sec,336.0
2026-07-08T08:45:00Z,checkout-service,error_rate_pct,0.38
2026-07-08T08:45:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T08:45:00Z,checkout-service,requests_per_sec,327.0
2026-07-08T08:50:00Z,checkout-service,error_rate_pct,0.46
2026-07-08T08:50:00Z,checkout-service,p95_latency_ms,115.0
2026-07-08T08:50:00Z,checkout-service,requests_per_sec,357.0
2026-07-08T08:55:00Z,checkout-service,error_rate_pct,0.39
2026-07-08T08:55:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T08:55:00Z,checkout-service,requests_per_sec,352.0
2026-07-08T09:00:00Z,checkout-service,error_rate_pct,0.48
2026-07-08T09:00:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T09:00:00Z,checkout-service,requests_per_sec,345.0
2026-07-08T09:05:00Z,checkout-service,error_rate_pct,0.39
2026-07-08T09:05:00Z,checkout-service,p95_latency_ms,123.0
2026-07-08T09:05:00Z,checkout-service,requests_per_sec,353.0
2026-07-08T09:10:00Z,checkout-service,error_rate_pct,0.46
2026-07-08T09:10:00Z,checkout-service,p95_latency_ms,118.0
2026-07-08T09:10:00Z,checkout-service,requests_per_sec,333.0
2026-07-08T09:15:00Z,checkout-service,error_rate_pct,0.35
2026-07-08T09:15:00Z,checkout-service,p95_latency_ms,127.0
2026-07-08T09:15:00Z,checkout-service,requests_per_sec,334.0
2026-07-08T09:20:00Z,checkout-service,error_rate_pct,0.39
2026-07-08T09:20:00Z,checkout-service,p95_latency_ms,118.0
2026-07-08T09:20:00Z,checkout-service,requests_per_sec,350.0
2026-07-08T09:25:00Z,checkout-service,error_rate_pct,0.36
2026-07-08T09:25:00Z,checkout-service,p95_latency_ms,117.0
2026-07-08T09:25:00Z,checkout-service,requests_per_sec,335.0
2026-07-08T09:30:00Z,checkout-service,error_rate_pct,0.34
2026-07-08T09:30:00Z,checkout-service,p95_latency_ms,121.0
2026-07-08T09:30:00Z,checkout-service,requests_per_sec,340.0
2026-07-08T09:35:00Z,checkout-service,error_rate_pct,0.45
2026-07-08T09:35:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T09:35:00Z,checkout-service,requests_per_sec,351.0
2026-07-08T09:40:00Z,checkout-service,error_rate_pct,0.33
2026-07-08T09:40:00Z,checkout-service,p95_latency_ms,113.0
2026-07-08T09:40:00Z,checkout-service,requests_per_sec,357.0
2026-07-08T09:45:00Z,checkout-service,error_rate_pct,0.43
2026-07-08T09:45:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T09:45:00Z,checkout-service,requests_per_sec,352.0
2026-07-08T09:50:00Z,checkout-service,error_rate_pct,0.44
2026-07-08T09:50:00Z,checkout-service,p95_latency_ms,127.0
2026-07-08T09:50:00Z,checkout-service,requests_per_sec,327.0
2026-07-08T09:55:00Z,checkout-service,error_rate_pct,0.39
2026-07-08T09:55:00Z,checkout-service,p95_latency_ms,126.0
2026-07-08T09:55:00Z,checkout-service,requests_per_sec,353.0
2026-07-08T10:00:00Z,checkout-service,error_rate_pct,0.48
2026-07-08T10:00:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T10:00:00Z,checkout-service,requests_per_sec,330.0
2026-07-08T10:05:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T10:05:00Z,checkout-service,p95_latency_ms,124.0
2026-07-08T10:05:00Z,checkout-service,requests_per_sec,338.0
2026-07-08T10:10:00Z,checkout-service,error_rate_pct,0.46
2026-07-08T10:10:00Z,checkout-service,p95_latency_ms,125.0
2026-07-08T10:10:00Z,checkout-service,requests_per_sec,344.0
2026-07-08T10:15:00Z,checkout-service,error_rate_pct,0.33
2026-07-08T10:15:00Z,checkout-service,p95_latency_ms,121.0
2026-07-08T10:15:00Z,checkout-service,requests_per_sec,350.0
2026-07-08T10:20:00Z,checkout-service,error_rate_pct,0.36
2026-07-08T10:20:00Z,checkout-service,p95_latency_ms,115.0
2026-07-08T10:20:00Z,checkout-service,requests_per_sec,339.0
2026-07-08T10:25:00Z,checkout-service,error_rate_pct,0.43
2026-07-08T10:25:00Z,checkout-service,p95_latency_ms,127.0
2026-07-08T10:25:00Z,checkout-service,requests_per_sec,336.0
2026-07-08T10:30:00Z,checkout-service,error_rate_pct,0.36
2026-07-08T10:30:00Z,checkout-service,p95_latency_ms,117.0
2026-07-08T10:30:00Z,checkout-service,requests_per_sec,352.0
2026-07-08T10:35:00Z,checkout-service,error_rate_pct,0.35
2026-07-08T10:35:00Z,checkout-service,p95_latency_ms,121.0
2026-07-08T10:35:00Z,checkout-service,requests_per_sec,333.0
2026-07-08T10:40:00Z,checkout-service,error_rate_pct,0.34
2026-07-08T10:40:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T10:40:00Z,checkout-service,requests_per_sec,356.0
2026-07-08T10:45:00Z,checkout-service,error_rate_pct,0.32
2026-07-08T10:45:00Z,checkout-service,p95_latency_ms,113.0
2026-07-08T10:45:00Z,checkout-service,requests_per_sec,333.0
2026-07-08T10:50:00Z,checkout-service,error_rate_pct,0.43
2026-07-08T10:50:00Z,checkout-service,p95_latency_ms,117.0
2026-07-08T10:50:00Z,checkout-service,requests_per_sec,338.0
2026-07-08T10:55:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T10:55:00Z,checkout-service,p95_latency_ms,122.0
2026-07-08T10:55:00Z,checkout-service,requests_per_sec,341.0
2026-07-08T11:00:00Z,checkout-service,error_rate_pct,0.45
2026-07-08T11:00:00Z,checkout-service,p95_latency_ms,127.0
2026-07-08T11:00:00Z,checkout-service,requests_per_sec,342.0
2026-07-08T11:05:00Z,checkout-service,error_rate_pct,0.4
2026-07-08T11:05:00Z,checkout-service,p95_latency_ms,116.0
2026-07-08T11:05:00Z,checkout-service,requests_per_sec,334.0
2026-07-08T11:10:00Z,checkout-service,error_rate_pct,0.36
2026-07-08T11:10:00Z,checkout-service,p95_latency_ms,119.0
2026-07-08T11:10:00Z,checkout-service,requests_per_sec,352.0
2026-07-08T11:15:00Z,checkout-service,error_rate_pct,0.47
2026-07-08T11:15:00Z,checkout-service,p95_latency_ms,118.0
2026-07-08T11:15:00Z,checkout-service,requests_per_sec,342.0
2026-07-08T11:20:00Z,checkout-service,error_rate_pct,0.46
2026-07-08T11:20:00Z,checkout-service,p95_latency_ms,125.0
2026-07-08T11:20:00Z,checkout-service,requests_per_sec,344.0
2026-07-08T11:25:00Z,checkout-service,error_rate_pct,0.37
2026-07-08T11:25:00Z,checkout-service,p95_latency_ms,120.0
2026-07-08T11:25:00Z,checkout-service,requests_per_sec,350.0
2026-07-08T11:30:00Z,checkout-service,error_rate_pct,0.33
2026-07-08T11:30:00Z,checkout-service,p95_latency_ms,114.0
2026-07-08T11:30:00Z,checkout-service,requests_per_sec,356.0
2026-07-08T11:35:00Z,checkout-service,error_rate_pct,0.33
2026-07-08T11:35:00Z,checkout-service,p95_latency_ms,122.0
