timestamp,service,metric,value
2026-07-09T02:40:00Z,payments-service,error_rate_pct,0.34
2026-07-09T02:40:00Z,payments-service,p95_latency_ms,140.0
2026-07-09T02:45:00Z,payments-service,db_pool_active_connections,42.0
2026-07-09T02:45:00Z,payments-service,error_rate_pct,0.34
2026-07-09T02:45:00Z,payments-service,p95_latency_ms,161.0
2026-07-09T02:50:00Z,payments-service,db_pool_active_connections,47.0
2026-07-09T02:50:00Z,payments-service,error_rate_pct,0.39
2026-07-09T02:50:00Z,payments-service,p95_latency_ms,140.0
2026-07-09T02:55:00Z,payments-service,db_pool_active_connections,52.0
2026-07-09T02:55:00Z,payments-service,error_rate_pct,0.34
2026-07-09T02:55:00Z,payments-service,p95_latency_ms,164.0
2026-07-09T03:00:00Z,payments-service,db_pool_active_connections,44.0
2026-07-09T03:00:00Z,payments-service,error_rate_pct,0.42
2026-07-09T03:00:00Z,payments-service,p95_latency_ms,159.0
2026-07-09T03:05:00Z,payments-service,db_pool_active_connections,35.0
2026-07-09T03:05:00Z,payments-service,error_rate_pct,0.3
2026-07-09T03:05:00Z,payments-service,p95_latency_ms,162.0
2026-07-09T03:10:00Z,payments-service,db_pool_active_connections,55.0
2026-07-09T03:10:00Z,payments-service,error_rate_pct,0.29
2026-07-09T03:10:00Z,payments-service,p95_latency_ms,148.0
2026-07-09T03:15:00Z,payments-service,db_pool_active_connections,49.0
2026-07-09T03:15:00Z,payments-service,error_rate_pct,0.27
2026-07-09T03:15:00Z,payments-service,p95_latency_ms,149.0
2026-07-09T03:20:00Z,payments-service,db_pool_active_connections,43.0
2026-07-09T03:20:00Z,payments-service,error_rate_pct,0.28
2026-07-09T03:20:00Z,payments-service,p95_latency_ms,142.0
2026-07-09T03:25:00Z,payments-service,db_pool_active_connections,43.0
2026-07-09T03:25:00Z,payments-service,error_rate_pct,0.34
2026-07-09T03:25:00Z,payments-service,p95_latency_ms,143.0
2026-07-09T03:30:00Z,payments-service,db_pool_active_connections,55.0
2026-07-09T03:30:00Z,payments-service,error_rate_pct,0.29
2026-07-09T03:30:00Z,payments-service,p95_latency_ms,159.0
2026-07-09T03:35:00Z,payments-service,db_pool_active_connections,40.0
2026-07-09T03:35:00Z,payments-service,error_rate_pct,0.33
2026-07-09T03:35:00Z,payments-service,p95_latency_ms,145.0
2026-07-09T03:40:00Z,payments-service,db_pool_active_connections,53.0
2026-07-09T03:40:00Z,payments-service,error_rate_pct,0.28
2026-07-09T03:40:00Z,payments-service,p95_latency_ms,140.0
2026-07-09T03:45:00Z,payments-service,db_pool_active_connections,45.0
2026-07-09T03:45:00Z,payments-service,error_rate_pct,0.32
2026-07-09T03:45:00Z,payments-service,p95_latency_ms,147.0
2026-07-09T03:50:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T03:50:00Z,payments-service,error_rate_pct,0.33
2026-07-09T03:50:00Z,payments-service,p95_latency_ms,146.0
2026-07-09T03:55:00Z,payments-service,db_pool_active_connections,51.0
2026-07-09T03:55:00Z,payments-service,error_rate_pct,0.28
2026-07-09T03:55:00Z,payments-service,p95_latency_ms,148.0
2026-07-09T04:00:00Z,payments-service,db_pool_active_connections,47.0
2026-07-09T04:00:00Z,payments-service,error_rate_pct,0.36
2026-07-09T04:00:00Z,payments-service,p95_latency_ms,158.0
2026-07-09T04:05:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T04:05:00Z,payments-service,error_rate_pct,0.37
2026-07-09T04:05:00Z,payments-service,p95_latency_ms,161.0
2026-07-09T04:10:00Z,payments-service,db_pool_active_connections,52.0
2026-07-09T04:10:00Z,payments-service,error_rate_pct,0.37
2026-07-09T04:10:00Z,payments-service,p95_latency_ms,143.0
2026-07-09T04:15:00Z,payments-service,db_pool_active_connections,38.0
2026-07-09T04:15:00Z,payments-service,error_rate_pct,0.38
2026-07-09T04:15:00Z,payments-service,p95_latency_ms,164.0
2026-07-09T04:20:00Z,payments-service,db_pool_active_connections,47.0
2026-07-09T04:20:00Z,payments-service,error_rate_pct,0.34
2026-07-09T04:20:00Z,payments-service,p95_latency_ms,154.0
2026-07-09T04:25:00Z,payments-service,db_pool_active_connections,45.0
2026-07-09T04:25:00Z,payments-service,error_rate_pct,0.41
2026-07-09T04:25:00Z,payments-service,p95_latency_ms,143.0
2026-07-09T04:30:00Z,payments-service,db_pool_active_connections,43.0
2026-07-09T04:30:00Z,payments-service,error_rate_pct,0.42
2026-07-09T04:30:00Z,payments-service,p95_latency_ms,146.0
2026-07-09T04:35:00Z,payments-service,db_pool_active_connections,40.0
2026-07-09T04:35:00Z,payments-service,error_rate_pct,0.35
2026-07-09T04:35:00Z,payments-service,p95_latency_ms,142.0
2026-07-09T04:40:00Z,payments-service,db_pool_active_connections,47.0
2026-07-09T04:40:00Z,payments-service,error_rate_pct,0.28
2026-07-09T04:40:00Z,payments-service,p95_latency_ms,145.0
2026-07-09T04:45:00Z,payments-service,db_pool_active_connections,53.0
2026-07-09T04:45:00Z,payments-service,error_rate_pct,0.35
2026-07-09T04:45:00Z,payments-service,p95_latency_ms,148.0
2026-07-09T04:50:00Z,payments-service,db_pool_active_connections,53.0
2026-07-09T04:50:00Z,payments-service,error_rate_pct,0.4
2026-07-09T04:50:00Z,payments-service,p95_latency_ms,164.0
2026-07-09T04:55:00Z,payments-service,db_pool_active_connections,37.0
2026-07-09T04:55:00Z,payments-service,error_rate_pct,0.38
2026-07-09T04:55:00Z,payments-service,p95_latency_ms,146.0
2026-07-09T05:00:00Z,payments-service,db_pool_active_connections,37.0
2026-07-09T05:00:00Z,payments-service,error_rate_pct,0.24
2026-07-09T05:00:00Z,payments-service,p95_latency_ms,154.0
2026-07-09T05:05:00Z,payments-service,db_pool_active_connections,49.0
2026-07-09T05:05:00Z,payments-service,error_rate_pct,0.25
2026-07-09T05:05:00Z,payments-service,p95_latency_ms,163.0
2026-07-09T05:10:00Z,payments-service,db_pool_active_connections,51.0
2026-07-09T05:10:00Z,payments-service,error_rate_pct,0.22
2026-07-09T05:10:00Z,payments-service,p95_latency_ms,153.0
2026-07-09T05:15:00Z,payments-service,db_pool_active_connections,51.0
2026-07-09T05:15:00Z,payments-service,error_rate_pct,0.4
2026-07-09T05:15:00Z,payments-service,p95_latency_ms,141.0
2026-07-09T05:20:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T05:20:00Z,payments-service,error_rate_pct,0.31
2026-07-09T05:20:00Z,payments-service,p95_latency_ms,152.0
2026-07-09T05:25:00Z,payments-service,db_pool_active_connections,46.0
2026-07-09T05:25:00Z,payments-service,error_rate_pct,0.23
2026-07-09T05:25:00Z,payments-service,p95_latency_ms,157.0
2026-07-09T05:30:00Z,payments-service,db_pool_active_connections,37.0
2026-07-09T05:30:00Z,payments-service,error_rate_pct,0.36
2026-07-09T05:30:00Z,payments-service,p95_latency_ms,162.0
2026-07-09T05:35:00Z,payments-service,db_pool_active_connections,42.0
2026-07-09T05:35:00Z,payments-service,error_rate_pct,0.36
2026-07-09T05:35:00Z,payments-service,p95_latency_ms,157.0
2026-07-09T05:40:00Z,payments-service,db_pool_active_connections,43.0
2026-07-09T05:40:00Z,payments-service,error_rate_pct,0.34
2026-07-09T05:40:00Z,payments-service,p95_latency_ms,159.0
2026-07-09T05:45:00Z,payments-service,db_pool_active_connections,41.0
2026-07-09T05:45:00Z,payments-service,error_rate_pct,0.28
2026-07-09T05:45:00Z,payments-service,p95_latency_ms,153.0
2026-07-09T05:50:00Z,payments-service,db_pool_active_connections,50.0
2026-07-09T05:50:00Z,payments-service,error_rate_pct,0.29
2026-07-09T05:50:00Z,payments-service,p95_latency_ms,161.0
2026-07-09T05:55:00Z,payments-service,db_pool_active_connections,35.0
2026-07-09T05:55:00Z,payments-service,error_rate_pct,0.26
2026-07-09T05:55:00Z,payments-service,p95_latency_ms,149.0
2026-07-09T06:00:00Z,payments-service,db_pool_active_connections,55.0
2026-07-09T06:00:00Z,payments-service,error_rate_pct,0.37
2026-07-09T06:00:00Z,payments-service,p95_latency_ms,163.0
2026-07-09T06:05:00Z,payments-service,db_pool_active_connections,38.0
2026-07-09T06:05:00Z,payments-service,error_rate_pct,0.23
2026-07-09T06:05:00Z,payments-service,p95_latency_ms,154.0
2026-07-09T06:10:00Z,payments-service,db_pool_active_connections,47.0
2026-07-09T06:10:00Z,payments-service,error_rate_pct,0.34
2026-07-09T06:10:00Z,payments-service,p95_latency_ms,141.0
2026-07-09T06:15:00Z,payments-service,db_pool_active_connections,40.0
2026-07-09T06:15:00Z,payments-service,error_rate_pct,0.28
2026-07-09T06:15:00Z,payments-service,p95_latency_ms,163.0
2026-07-09T06:20:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T06:20:00Z,payments-service,error_rate_pct,0.25
2026-07-09T06:20:00Z,payments-service,p95_latency_ms,145.0
2026-07-09T06:25:00Z,payments-service,db_pool_active_connections,42.0
2026-07-09T06:25:00Z,payments-service,error_rate_pct,0.3
2026-07-09T06:25:00Z,payments-service,p95_latency_ms,152.0
2026-07-09T06:30:00Z,payments-service,db_pool_active_connections,52.0
2026-07-09T06:30:00Z,payments-service,error_rate_pct,0.28
2026-07-09T06:30:00Z,payments-service,p95_latency_ms,163.0
2026-07-09T06:35:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T06:35:00Z,payments-service,error_rate_pct,0.24
2026-07-09T06:35:00Z,payments-service,p95_latency_ms,153.0
2026-07-09T06:40:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T06:40:00Z,payments-service,error_rate_pct,0.39
2026-07-09T06:40:00Z,payments-service,p95_latency_ms,155.0
2026-07-09T06:45:00Z,payments-service,db_pool_active_connections,49.0
2026-07-09T06:45:00Z,payments-service,error_rate_pct,0.27
2026-07-09T06:45:00Z,payments-service,p95_latency_ms,157.0
2026-07-09T06:50:00Z,payments-service,db_pool_active_connections,40.0
2026-07-09T06:50:00Z,payments-service,error_rate_pct,0.37
2026-07-09T06:50:00Z,payments-service,p95_latency_ms,160.0
2026-07-09T06:55:00Z,payments-service,db_pool_active_connections,53.0
2026-07-09T06:55:00Z,payments-service,error_rate_pct,0.41
2026-07-09T06:55:00Z,payments-service,p95_latency_ms,144.0
2026-07-09T07:00:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T07:00:00Z,payments-service,error_rate_pct,0.33
2026-07-09T07:00:00Z,payments-service,p95_latency_ms,162.0
2026-07-09T07:05:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T07:05:00Z,payments-service,error_rate_pct,0.4
2026-07-09T07:05:00Z,payments-service,p95_latency_ms,149.0
2026-07-09T07:10:00Z,payments-service,db_pool_active_connections,53.0
2026-07-09T07:10:00Z,payments-service,error_rate_pct,0.23
2026-07-09T07:10:00Z,payments-service,p95_latency_ms,147.0
2026-07-09T07:15:00Z,payments-service,db_pool_active_connections,42.0
2026-07-09T07:15:00Z,payments-service,error_rate_pct,0.24
2026-07-09T07:15:00Z,payments-service,p95_latency_ms,148.0
2026-07-09T07:20:00Z,payments-service,db_pool_active_connections,47.0
2026-07-09T07:20:00Z,payments-service,error_rate_pct,0.31
2026-07-09T07:20:00Z,payments-service,p95_latency_ms,145.0
2026-07-09T07:25:00Z,payments-service,db_pool_active_connections,46.0
2026-07-09T07:25:00Z,payments-service,error_rate_pct,0.24
2026-07-09T07:25:00Z,payments-service,p95_latency_ms,156.0
2026-07-09T07:30:00Z,payments-service,db_pool_active_connections,51.0
2026-07-09T07:30:00Z,payments-service,error_rate_pct,0.31
2026-07-09T07:30:00Z,payments-service,p95_latency_ms,141.0
2026-07-09T07:35:00Z,payments-service,db_pool_active_connections,40.0
2026-07-09T07:35:00Z,payments-service,error_rate_pct,0.38
2026-07-09T07:35:00Z,payments-service,p95_latency_ms,146.0
2026-07-09T07:40:00Z,payments-service,db_pool_active_connections,35.0
2026-07-09T07:40:00Z,payments-service,error_rate_pct,0.38
2026-07-09T07:40:00Z,payments-service,p95_latency_ms,149.0
2026-07-09T07:45:00Z,payments-service,db_pool_active_connections,49.0
2026-07-09T07:45:00Z,payments-service,error_rate_pct,0.33
2026-07-09T07:45:00Z,payments-service,p95_latency_ms,153.0
2026-07-09T07:50:00Z,payments-service,db_pool_active_connections,39.0
2026-07-09T07:50:00Z,payments-service,error_rate_pct,0.36
2026-07-09T07:50:00Z,payments-service,p95_latency_ms,163.0
2026-07-09T07:55:00Z,payments-service,db_pool_active_connections,41.0
2026-07-09T07:55:00Z,payments-service,error_rate_pct,0.32
2026-07-09T07:55:00Z,payments-service,p95_latency_ms,145.0
2026-07-09T08:00:00Z,payments-service,db_pool_active_connections,49.0
2026-07-09T08:00:00Z,payments-service,error_rate_pct,0.24
2026-07-09T08:00:00Z,payments-service,p95_latency_ms,153.0
2026-07-09T08:05:00Z,payments-service,db_pool_active_connections,37.0
2026-07-09T08:05:00Z,payments-service,error_rate_pct,0.23
2026-07-09T08:05:00Z,payments-service,p95_latency_ms,150.0
2026-07-09T08:10:00Z,payments-service,db_pool_active_connections,53.0
2026-07-09T08:10:00Z,payments-service,error_rate_pct,0.39
2026-07-09T08:10:00Z,payments-service,p95_latency_ms,162.0
2026-07-09T08:15:00Z,payments-service,db_pool_active_connections,38.0
2026-07-09T08:15:00Z,payments-service,error_rate_pct,0.42
2026-07-09T08:15:00Z,payments-service,p95_latency_ms,149.0
2026-07-09T08:20:00Z,payments-service,db_pool_active_connections,39.0
2026-07-09T08:20:00Z,payments-service,error_rate_pct,0.41
2026-07-09T08:20:00Z,payments-service,p95_latency_ms,157.0
2026-07-09T08:25:00Z,payments-service,db_pool_active_connections,37.0
2026-07-09T08:25:00Z,payments-service,error_rate_pct,0.25
2026-07-09T08:25:00Z,payments-service,p95_latency_ms,140.0
2026-07-09T08:30:00Z,payments-service,db_pool_active_connections,45.0
2026-07-09T08:30:00Z,payments-service,error_rate_pct,0.34
2026-07-09T08:30:00Z,payments-service,p95_latency_ms,159.0
2026-07-09T08:35:00Z,payments-service,db_pool_active_connections,38.0
2026-07-09T08:35:00Z,payments-service,error_rate_pct,0.35
2026-07-09T08:35:00Z,payments-service,p95_latency_ms,143.0
2026-07-09T08:40:00Z,payments-service,db_pool_active_connections,48.0
2026-07-09T08:40:00Z,payments-service,error_rate_pct,0.34
2026-07-09T08:40:00Z,payments-service,p95_latency_ms,143.0
2026-07-09T08:45:00Z,payments-service,db_pool_active_connections,38.0
2026-07-09T08:45:00Z,payments-service,error_rate_pct,0.39
2026-07-09T08:45:00Z,payments-service,p95_latency_ms,159.0
2026-07-09T08:50:00Z,payments-service,db_pool_active_connections,45.0
2026-07-09T08:50:00Z,payments-service,error_rate_pct,0.25
2026-07-09T08:50:00Z,payments-service,p95_latency_ms,147.0
2026-07-09T08:55:00Z,payments-service,db_pool_active_connections,49.0
2026-07-09T08:55:00Z,payments-service,error_rate_pct,0.39
2026-07-09T08:55:00Z,payments-service,p95_latency_ms,141.0
2026-07-09T09:00:00Z,payments-service,db_pool_active_connections,53.0
2026-07-09T09:00:00Z,payments-service,error_rate_pct,0.32
2026-07-09T09:00:00Z,payments-service,p95_latency_ms,159.0
2026-07-09T09:05:00Z,payments-service,db_pool_active_connections,51.0
2026-07-09T09:05:00Z,payments-service,error_rate_pct,0.39
2026-07-09T09:05:00Z,payments-service,p95_latency_ms,160.0
2026-07-09T09:10:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T09:10:00Z,payments-service,error_rate_pct,0.29
2026-07-09T09:10:00Z,payments-service,p95_latency_ms,145.0
2026-07-09T09:15:00Z,payments-service,db_pool_active_connections,55.0
2026-07-09T09:15:00Z,payments-service,error_rate_pct,0.31
2026-07-09T09:15:00Z,payments-service,p95_latency_ms,158.0
2026-07-09T09:20:00Z,payments-service,db_pool_active_connections,52.0
2026-07-09T09:20:00Z,payments-service,error_rate_pct,0.31
2026-07-09T09:20:00Z,payments-service,p95_latency_ms,147.0
2026-07-09T09:25:00Z,payments-service,db_pool_active_connections,53.0
2026-07-09T09:25:00Z,payments-service,error_rate_pct,0.37
2026-07-09T09:25:00Z,payments-service,p95_latency_ms,163.0
2026-07-09T09:30:00Z,payments-service,db_pool_active_connections,47.0
2026-07-09T09:30:00Z,payments-service,error_rate_pct,0.27
2026-07-09T09:30:00Z,payments-service,p95_latency_ms,162.0
2026-07-09T09:35:00Z,payments-service,db_pool_active_connections,54.0
2026-07-09T09:35:00Z,payments-service,error_rate_pct,0.36
2026-07-09T09:35:00Z,payments-service,p95_latency_ms,142.0
2026-07-09T09:40:00Z,payments-service,db_pool_active_connections,46.0
2026-07-09T09:40:00Z,payments-service,error_rate_pct,0.25
2026-07-09T09:40:00Z,payments-service,p95_latency_ms,152.0
2026-07-09T09:45:00Z,payments-service,db_pool_active_connections,37.0
2026-07-09T09:45:00Z,payments-service,error_rate_pct,0.31
2026-07-09T09:45:00Z,payments-service,p95_latency_ms,142.0
2026-07-09T09:50:00Z,payments-service,db_pool_active_connections,50.0
2026-07-09T09:50:00Z,payments-service,error_rate_pct,0.38
2026-07-09T09:50:00Z,payments-service,p95_latency_ms,150.0
2026-07-09T09:55:00Z,payments-service,db_pool_active_connections,44.0
2026-07-09T09:55:00Z,payments-service,error_rate_pct,0.31
2026-07-09T09:55:00Z,payments-service,p95_latency_ms,160.0
2026-07-09T10:00:00Z,payments-service,db_pool_active_connections,46.0
2026-07-09T10:00:00Z,payments-service,error_rate_pct,0.38
2026-07-09T10:00:00Z,payments-service,p95_latency_ms,141.0
2026-07-09T10:05:00Z,payments-service,db_pool_active_connections,44.0
2026-07-09T10:05:00Z,payments-service,error_rate_pct,0.25
2026-07-09T10:05:00Z,payments-service,p95_latency_ms,150.0
2026-07-09T10:10:00Z,payments-service,db_pool_active_connections,37.0
2026-07-09T10:10:00Z,payments-service,error_rate_pct,0.24
2026-07-09T10:10:00Z,payments-service,p95_latency_ms,142.0
2026-07-09T10:15:00Z,payments-service,db_pool_active_connections,52.0
2026-07-09T10:15:00Z,payments-service,error_rate_pct,0.25
2026-07-09T10:15:00Z,payments-service,p95_latency_ms,150.0
2026-07-09T10:20:00Z,payments-service,db_pool_active_connections,46.0
2026-07-09T10:20:00Z,payments-service,error_rate_pct,0.39
2026-07-09T10:20:00Z,payments-service,p95_latency_ms,155.0
2026-07-09T10:25:00Z,payments-service,db_pool_active_connections,52.0
2026-07-09T10:25:00Z,payments-service,error_rate_pct,0.28
2026-07-09T10:25:00Z,payments-service,p95_latency_ms,144.0
2026-07-09T10:30:00Z,payments-service,db_pool_active_connections,48.0
2026-07-09T10:30:00Z,payments-service,error_rate_pct,0.35
2026-07-09T10:30:00Z,payments-service,p95_latency_ms,154.0
2026-07-09T10:35:00Z,payments-service,db_pool_active_connections,44.0
2026-07-09T10:35:00Z,payments-service,error_rate_pct,0.26
2026-07-09T10:35:00Z,payments-service,p95_latency_ms,141.0
2026-07-09T10:40:00Z,payments-service,db_pool_active_connections,47.0
2026-07-09T10:40:00Z,payments-service,error_rate_pct,0.41
2026-07-09T10:40:00Z,payments-service,p95_latency_ms,160.0
2026-07-09T10:45:00Z,payments-service,db_pool_active_connections,46.0
2026-07-09T10:45:00Z,payments-service,error_rate_pct,0.23
2026-07-09T10:45:00Z,payments-service,p95_latency_ms,146.0
2026-07-09T10:50:00Z,payments-service,db_pool_active_connections,39.0
2026-07-09T10:50:00Z,payments-service,error_rate_pct,0.41
2026-07-09T10:50:00Z,payments-service,p95_latency_ms,150.0
2026-07-09T10:55:00Z,payments-service,db_pool_active_connections,36.0
2026-07-09T10:55:00Z,payments-service,error_rate_pct,0.22
2026-07-09T10:55:00Z,payments-service,p95_latency_ms,145.0
2026-07-09T11:00:00Z,payments-service,db_pool_active_connections,38.0
2026-07-09T11:00:00Z,payments-service,error_rate_pct,0.39
2026-07-09T11:00:00Z,payments-service,p95_latency_ms,159.0
2026-07-09T11:05:00Z,payments-service,db_pool_active_connections,40.0
2026-07-09T11:05:00Z,payments-service,error_rate_pct,0.34
2026-07-09T11:05:00Z,payments-service,p95_latency_ms,140.0
2026-07-09T11:10:00Z,payments-service,db_pool_active_connections,50.0
2026-07-09T11:10:00Z,payments-service,error_rate_pct,0.4
2026-07-09T11:10:00Z,payments-service,p95_latency_ms,155.0
2026-07-09T11:15:00Z,payments-service,db_pool_active_connections,41.0
2026-07-09T11:15:00Z,payments-service,error_rate_pct,0.34
2026-07-09T11:15:00Z,payments-service,p95_latency_ms,147.0
2026-07-09T11:20:00Z,payments-service,db_pool_active_connections,52.0
2026-07-09T11:20:00Z,payments-service,error_rate_pct,0.27
2026-07-09T11:20:00Z,payments-service,p95_latency_ms,158.0
2026-07-09T11:25:00Z,payments-service,db_pool_active_connections,42.0
2026-07-09T11:25:00Z,payments-service,error_rate_pct,0.4
2026-07-09T11:25:00Z,payments-service,p95_latency_ms,156.0
2026-07-09T11:30:00Z,payments-service,db_pool_active_connections,40.0
2026-07-09T11:30:00Z,payments-service,error_rate_pct,0.34
2026-07-09T11:30:00Z,payments-service,p95_latency_ms,163.0
2026-07-09T11:35:00Z,payments-service,db_pool_active_connections,37.0
2026-07-09T11:35:00Z,payments-service,error_rate_pct,0.28
2026-07-09T11:35:00Z,payments-service,p95_latency_ms,156.0
2026-07-09T11:40:00Z,payments-service,db_pool_active_connections,40.0
2026-07-09T11:40:00Z,payments-service,error_rate_pct,0.34
2026-07-09T11:40:00Z,payments-service,p95_latency_ms,141.0
